route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color,date
FLIXBUS:K488,FLIXBUS,FlixBus,Wien - Krakow - Lwiw,,3,,,,2017-02-13
FLIXBUS:K490,FLIXBUS,FlixBus,Napoli - Palermo,,3,,,,2017-02-13
FLIXBUS:K491,FLIXBUS,FlixBus,Trento - Passo del Tonale,,3,,,,2017-02-13
FLIXBUS:K492,FLIXBUS,FlixBus,Trento - Pinzolo,,3,,,,2017-02-13
FLIXBUS:K493,FLIXBUS,FlixBus,Bolzano - Penia di Canazei,,3,,,,2017-02-13
FLIXBUS:K575,FLIXBUS,FlixBus,Manfredonia - Roma Tiburtina,,3,,,,2017-02-13
FLIXBUS:K85,FLIXBUS,FlixBus,Salzburg - Wien Westbahnhof,,3,,,,2017-02-13
FLIXBUS:K910,FLIXBUS,FlixBus,Wien - Bratislava (Slovak),,3,,,,2017-02-13
FLIXBUS:ME02,FLIXBUS,FlixBus,London - Amsterdam,,3,,,,2017-02-13
FLIXBUS:ME03,FLIXBUS,FlixBus,Amsterdam - Paris,,3,,,,2017-02-13
FLIXBUS:ME04,FLIXBUS,FlixBus,London - Brüssel -  Köln,,3,,,,2017-02-13
FLIXBUS:ME05,FLIXBUS,FlixBus,London - Paris,,3,,,,2017-02-13
FLIXBUS:ME06,FLIXBUS,FlixBus,London - Paris,,3,,,,2017-02-13
FLIXBUS:ME25,FLIXBUS,FlixBus,Paris - Barcelona,,3,,,,2017-02-13
FLIXBUS:ME26,FLIXBUS,FlixBus,Paris - Mailand,,3,,,,2017-02-13
FLIXBUS:N05,FLIXBUS,FlixBus,München - HH- Flensburg,,3,,,,2017-02-13
FLIXBUS:N06,FLIXBUS,FlixBus,Berlin - M - Zürich,,3,,,,2017-02-13
FLIXBUS:N07,FLIXBUS,FlixBus,Mailand - FRA - Dortmund,,3,,,,2017-02-13
FLIXBUS:N100,FLIXBUS,FlixBus,Berlin - Paris,,3,,,,2017-02-13
FLIXBUS:N109,FLIXBUS,FlixBus,Paris - N - Prague,,3,,,,2017-02-13
FLIXBUS:N11,FLIXBUS,FlixBus,Bocholt - K - Mailand,,3,,,,2017-02-13
FLIXBUS:N110,FLIXBUS,FlixBus,Hamburg - F - Friedrichshafen,,3,,,,2017-02-13
FLIXBUS:N121,FLIXBUS,FlixBus,München - Dresden (- Breslau) [Übergangskonzept bis 26.04.],,3,,,,2017-02-13
FLIXBUS:N13,FLIXBUS,FlixBus,Saarbrücken - Berlin,,3,,,,2017-02-13
FLIXBUS:N14,FLIXBUS,FlixBus,Heidelberg - Berlin,,3,,,,2017-02-13
FLIXBUS:N15,FLIXBUS,FlixBus,Freiburg - Berlin,,3,,,,2017-02-13
FLIXBUS:N161,FLIXBUS,FlixBus,Essen - Nürnberg (- Budapest),,3,,,,2017-02-13
FLIXBUS:N17,FLIXBUS,FlixBus,Hamburg - DO - München,,3,,,,2017-02-13
FLIXBUS:N177,FLIXBUS,FlixBus,Düsseldorf - Tübingen - Genua,,3,,,,2017-02-13
FLIXBUS:N183,FLIXBUS,FlixBus,Prag - Warschau,,3,,,,2017-02-13
FLIXBUS:N184,FLIXBUS,FlixBus,Prag - N - Milano,,3,,,,2017-02-13
FLIXBUS:N23,FLIXBUS,FlixBus,Köln - Prag,,3,,,,2017-02-13
FLIXBUS:N236,FLIXBUS,FlixBus,München - Wien,,3,,,,2017-02-13
FLIXBUS:N24,FLIXBUS,FlixBus,Hamburg-Mailand,,3,,,,2017-02-13
FLIXBUS:N260,FLIXBUS,FlixBus,Berlin - Prag - Budapest,,3,,,,2017-02-13
FLIXBUS:N27,FLIXBUS,FlixBus,München - Dortmund,,3,,,,2017-02-13
FLIXBUS:N277,FLIXBUS,FlixBus,Essen - F - Venedig,,3,,,,2017-02-13
FLIXBUS:N30,FLIXBUS,FlixBus,Berlin - Düsseldorf,,3,,,,2017-02-13
FLIXBUS:N31,FLIXBUS,FlixBus,Berlin - UT - Den Haag,,3,,,,2017-02-13
FLIXBUS:N32,FLIXBUS,FlixBus,Berlin - Malmö,,3,,,,2017-02-13
FLIXBUS:N33,FLIXBUS,FlixBus,Zürich - Kiel,,3,,,,2017-02-13
FLIXBUS:N36,FLIXBUS,FlixBus,Antwerpen - STB - Bratislava (alt: F - BTS),,3,,,,2017-02-13
FLIXBUS:N367,FLIXBUS,FlixBus,Prag-Eindhoven-Paris,,3,,,,2017-02-13
FLIXBUS:N38,FLIXBUS,FlixBus,Berlin - Bonn,,3,,,,2017-02-13
FLIXBUS:N40,FLIXBUS,FlixBus,Innsbruck - M - Berlin,,3,,,,2017-02-13
FLIXBUS:N406,FLIXBUS,FlixBus,Torino - Venezia - Trieste,,3,,,,2017-02-13
FLIXBUS:N42,FLIXBUS,FlixBus,Berlin - DD - Tübingen,,3,,,,2017-02-13
FLIXBUS:N420,FLIXBUS,FlixBus,Mailand - Bari,,3,,,,2017-02-13
FLIXBUS:N425,FLIXBUS,FlixBus,Turin - Lecce,,3,,,,2017-02-13
FLIXBUS:N44,FLIXBUS,FlixBus,Amsterdam - Hamburg - Berlin,,3,,,,2017-02-13
FLIXBUS:N440,FLIXBUS,FlixBus,Udine - Bologna - Taranto,,3,,,,2017-02-13
FLIXBUS:N491,FLIXBUS,FlixBus,München - Venedig,,3,,,,2017-02-13
FLIXBUS:N50,FLIXBUS,FlixBus,Erfurt - Berlin - Kiel,,3,,,,2017-02-13
FLIXBUS:N501,FLIXBUS,FlixBus,Turin - NAP - Salerno,,3,,,,2017-02-13
FLIXBUS:N503,FLIXBUS,FlixBus,Torino - La Spezia - Roma,,3,,,,2017-02-13
FLIXBUS:N520,FLIXBUS,FlixBus,Mailand - Florenz - Rom,,3,,,,2017-02-13
FLIXBUS:N525,FLIXBUS,FlixBus,Milano - Modena - Napoli,,3,,,,2017-02-13
FLIXBUS:N526,FLIXBUS,FlixBus,Milano - Salerno,,3,,,,2017-02-13
FLIXBUS:N531,FLIXBUS,FlixBus,München - Rom,,3,,,,2017-02-13
FLIXBUS:N539,FLIXBUS,FlixBus,Milano - Roma Tiburtina,,3,,,,2017-02-13
FLIXBUS:N544,FLIXBUS,FlixBus,Triest - Neapel,,3,,,,2017-02-13
FLIXBUS:N545,FLIXBUS,FlixBus,Bratislava - Venice - Rome,,3,,,,2017-02-13
FLIXBUS:N573,FLIXBUS,FlixBus,Rome - Bari - Lecce,,3,,,,2017-02-13
FLIXBUS:N60,FLIXBUS,FlixBus,Berlin - Wien - Zagreb,,3,,,,2017-02-13
FLIXBUS:N61,FLIXBUS,FlixBus,Wien - Frankfurt - Amsterdam,,3,,,,2017-02-13
FLIXBUS:N66,FLIXBUS,FlixBus,Hamburg - Prag - Wien,,3,,,,2017-02-13
FLIXBUS:N67,FLIXBUS,FlixBus,Prag - Amsterdam,,3,,,,2017-02-13
FLIXBUS:N70,FLIXBUS,FlixBus,Hamburg - Prag,,3,,,,2017-02-13
FLIXBUS:N700,FLIXBUS,FlixBus,Paris - London,,3,,,,2017-02-13
FLIXBUS:N701,FLIXBUS,FlixBus,Saint-Malo -Toulouse,,3,,,,2017-02-13
FLIXBUS:N703,FLIXBUS,FlixBus,Paris - Biarritz,,3,,,,2017-02-13
FLIXBUS:N705,FLIXBUS,FlixBus,Paris - Toulouse,,3,,,,2017-02-13
FLIXBUS:N706,FLIXBUS,FlixBus,Grenoble - Bordeaux,,3,,,,2017-02-13
FLIXBUS:N709,FLIXBUS,FlixBus,Alpe d'Huez - Paris,,3,,,,2017-02-13
FLIXBUS:N71,FLIXBUS,FlixBus,Hamburg - Paris,,3,,,,2017-02-13
FLIXBUS:N710,FLIXBUS,FlixBus,Düsseldorf  -  Lyon - Barcelona,,3,,,,2017-02-13
FLIXBUS:N716,FLIXBUS,FlixBus,Lyon - Toulouse - Bilbao,,3,,,,2017-02-13
FLIXBUS:N717,FLIXBUS,FlixBus,Paris - Montpellier - Agde,,3,,,,2017-02-13
FLIXBUS:N718,FLIXBUS,FlixBus,Nice - Bordeaux,,3,,,,2017-02-13
FLIXBUS:N719,FLIXBUS,FlixBus,Paris - Marseille - Genua,,3,,,,2017-02-13
FLIXBUS:N720,FLIXBUS,FlixBus,Strasbourg - Marseille - Mailand,,3,,,,2017-02-13
FLIXBUS:N724,FLIXBUS,FlixBus,Brest - Nantes - Grenoble,,3,,,,2017-02-13
FLIXBUS:N728,FLIXBUS,FlixBus,Munich - Genua - Barcelone,,3,,,,2017-02-13
FLIXBUS:N729,FLIXBUS,FlixBus,Venedig - Mailand - Lyon - Paris,,3,,,,2017-02-13
FLIXBUS:N73,FLIXBUS,FlixBus,Köln - HH - Lund,,3,,,,2017-02-13
FLIXBUS:N734,FLIXBUS,FlixBus,Nantes - Clermont Ferrand - Toulon,,3,,,,2017-02-13
FLIXBUS:N74,FLIXBUS,FlixBus,Flensburg - HH - Köln,,3,,,,2017-02-13
FLIXBUS:N749,FLIXBUS,FlixBus,Paris - Marseille - Toulon,,3,,,,2017-02-13
FLIXBUS:N75,FLIXBUS,FlixBus,Amsterdam - HH -  Berlin,,3,,,,2017-02-13
FLIXBUS:N759,FLIXBUS,FlixBus,Paris - Strasbourg,,3,,,,2017-02-13
FLIXBUS:N76,FLIXBUS,FlixBus,München - Turin,,3,,,,2017-02-13
FLIXBUS:N769,FLIXBUS,FlixBus,Brüssel - Paris - Toulon,,3,,,,2017-02-13
FLIXBUS:N77,FLIXBUS,FlixBus,Frankfurt - MIO - Rome,,3,,,,2017-02-13
FLIXBUS:N79,FLIXBUS,FlixBus,Dortmund- Paris,,3,,,,2017-02-13
FLIXBUS:N80,FLIXBUS,FlixBus,Dortmund - London,,3,,,,2017-02-13
FLIXBUS:N800,FLIXBUS,FlixBus,Amsterdam - Paris,,3,,,,2017-02-13
FLIXBUS:N803,FLIXBUS,FlixBus,Amsterdam - Paris,,3,,,,2017-02-13
FLIXBUS:N81,FLIXBUS,FlixBus,Berlin - Brüssel,,3,,,,2017-02-13
FLIXBUS:N83,FLIXBUS,FlixBus,Berlin - Prag - München,,3,,,,2017-02-13
FLIXBUS:N831,FLIXBUS,FlixBus,Amsterdam - Zürich,,3,,,,2017-02-13
FLIXBUS:N84,FLIXBUS,FlixBus,Prag - F - Brüssel,,3,,,,2017-02-13
FLIXBUS:N844,FLIXBUS,FlixBus,Rotterdam - Kopenhagen,,3,,,,2017-02-13
FLIXBUS:N86,FLIXBUS,FlixBus,Berlin - M - Salzburg,,3,,,,2017-02-13
FLIXBUS:N87,FLIXBUS,FlixBus,München - Hamburg,,3,,,,2017-02-13
FLIXBUS:N90,FLIXBUS,FlixBus,Darmstadt - Frankfurt - Paris,,3,,,,2017-02-13
FLIXBUS:N900,FLIXBUS,FlixBus,München - Zagreb,,3,,,,2017-02-13
FLIXBUS:N907,FLIXBUS,FlixBus,Wien - Venedig,,3,,,,2017-02-13
FLIXBUS:N91,FLIXBUS,FlixBus,Passau - M - Paris,,3,,,,2017-02-13
FLIXBUS:N920,FLIXBUS,FlixBus,Zagreb - Dubrovnik,,3,,,,2017-02-13
FLIXBUS:N94,FLIXBUS,FlixBus,München-Amsterdam,,3,,,,2017-02-13
FLIXBUS:N948,FLIXBUS,FlixBus,Munich - Split,,3,,,,2017-02-13
FLIXBUS:N95,FLIXBUS,FlixBus,Berlin - München - Mailand,,3,,,,2017-02-13
FLIXBUS:N950,FLIXBUS,FlixBus,Vukovar - M - Stuttgart,,3,,,,2017-02-13
FLIXBUS:N952,FLIXBUS,FlixBus,Vinkovci - Zagreb - Frankfurt,,3,,,,2017-02-13
FLIXBUS:N99,FLIXBUS,FlixBus,Zurich - Paris,,3,,,,2017-02-13
FLIXBUS:N998,FLIXBUS,FlixBus,Zürich - Maribor - Virovitica,,3,,,,2017-02-13
FLIXBUS:P12,FLIXBUS,FlixBus,Gdansk - Krakow - Wien,,3,,,,2017-02-13
FLIXBUS:P14,FLIXBUS,FlixBus,Berlin - Rzeszów,,3,,,,2017-02-13
FLIXBUS:P16,FLIXBUS,FlixBus,Berlin - Breslau - Zakopane,,3,,,,2017-02-13
FLIXBUS:P24,FLIXBUS,FlixBus,Berlin - Gdansk/Danzig,,3,,,,2017-02-13
FLIXBUS:P3,FLIXBUS,FlixBus,Berlin - Warschau/Warszawa,,3,,,,2017-02-13
FLIXBUS:P5,FLIXBUS,FlixBus,Warschau - Katowice - Wien,,3,,,,2017-02-13
FLIXBUS:SKI71,FLIXBUS,FlixBus,Paris - Tignes,,3,,,,2017-02-13
FLIXBUS:VRS,FLIXBUS,FlixBus,ÖPNV Köln,,3,,,,2017-02-13
FLIXBUS:X06,FLIXBUS,FlixBus,Zürich - München,,3,,,,2017-02-13
FLIXBUS:X28,FLIXBUS,FlixBus,Düsseldorf - München,,3,,,,2017-02-13
FLIXBUS:X31,FLIXBUS,FlixBus,Berlin - Amsterdam,,3,,,,2017-02-13
FLIXBUS:X50,FLIXBUS,FlixBus,Berlin - Hamburg,,3,,,,2017-02-13
FLIXBUS:X68,FLIXBUS,FlixBus,Mannheim - F - Amsterdam,,3,,,,2017-02-13
FLIXBUS:X96,FLIXBUS,FlixBus,Graz - Wien ✈,,3,,,,2017-02-13
FLIXBUS:001,FLIXBUS,FlixBus,Freiburg - München,,3,,,,2017-02-15
FLIXBUS:005,FLIXBUS,FlixBus,Hamburg - Hannover - Hessisch Oldendorf,,3,,,,2017-02-15
FLIXBUS:006,FLIXBUS,FlixBus,Zürich - M - Berlin,,3,,,,2017-02-15
FLIXBUS:007,FLIXBUS,FlixBus,Hamburg - Zürich,,3,,,,2017-02-15
FLIXBUS:008,FLIXBUS,FlixBus,Lörrach - KA - Tübingen,,3,,,,2017-02-15
FLIXBUS:009,FLIXBUS,FlixBus,Ludwigshafen - N - Berlin,,3,,,,2017-02-15
FLIXBUS:011,FLIXBUS,FlixBus,Konstanz - Amsterdam,,3,,,,2017-02-15
FLIXBUS:012,FLIXBUS,FlixBus,Dresden  - Mannheim,,3,,,,2017-02-15
FLIXBUS:013,FLIXBUS,FlixBus,Saarbrücken - MZ - Berlin,,3,,,,2017-02-15
FLIXBUS:015,FLIXBUS,FlixBus,Freiburg - Berlin,,3,,,,2017-02-15
FLIXBUS:016,FLIXBUS,FlixBus,Freiburg - Essen,,3,,,,2017-02-15
FLIXBUS:017,FLIXBUS,FlixBus,Stuttgart - Münster (-B),,3,,,,2017-02-15
FLIXBUS:019,FLIXBUS,FlixBus,Bonn - OL - Esens,,3,,,,2017-02-15
FLIXBUS:020,FLIXBUS,FlixBus,Dresden - Gießen - Essen,,3,,,,2017-02-15
FLIXBUS:021,FLIXBUS,FlixBus,Dresden - Freiburg,,3,,,,2017-02-15
FLIXBUS:022,FLIXBUS,FlixBus,Lörrach - Frankfurt - Oldenburg,,3,,,,2017-02-15
FLIXBUS:023,FLIXBUS,FlixBus,Dresden - Kassel - Düsseldorf,,3,,,,2017-02-15
FLIXBUS:024,FLIXBUS,FlixBus,Hamburg - ZH - Mailand,,3,,,,2017-02-15
FLIXBUS:025,FLIXBUS,FlixBus,Lubmin - Berlin - Leipzig,,3,,,,2017-02-15
FLIXBUS:026,FLIXBUS,FlixBus,Luxembourg - F - Berlin,,3,,,,2017-02-15
FLIXBUS:027,FLIXBUS,FlixBus,München - MA - Essen/Amsterdam,,3,,,,2017-02-15
FLIXBUS:028,FLIXBUS,FlixBus,Düsseldorf - Frankfurt - München,,3,,,,2017-02-15
FLIXBUS:029,FLIXBUS,FlixBus,Oberstdorf-Harz-Hamburg,,3,,,,2017-02-15
FLIXBUS:030,FLIXBUS,FlixBus,Berlin - Koblenz / Mönchengladbach,,3,,,,2017-02-15
FLIXBUS:031,FLIXBUS,FlixBus,Berlin - H - Münster,,3,,,,2017-02-15
FLIXBUS:032,FLIXBUS,FlixBus,Berlin - KHG - Malmö,,3,,,,2017-02-15
FLIXBUS:035,FLIXBUS,FlixBus,Berlin - Kassel - Neheim,,3,,,,2017-02-15
FLIXBUS:036,FLIXBUS,FlixBus,Wien - München - Saarbrücken,,3,,,,2017-02-15
FLIXBUS:037,FLIXBUS,FlixBus,Duisburg - WÜ - München,,3,,,,2017-02-15
FLIXBUS:038,FLIXBUS,FlixBus,Berlin - Bonn - Euskirchen,,3,,,,2017-02-15
FLIXBUS:039,FLIXBUS,FlixBus,Berlin - Zwickau,,3,,,,2017-02-15
FLIXBUS:040,FLIXBUS,FlixBus,München ✈ - Innsbruck,,3,,,,2017-02-15
FLIXBUS:041,FLIXBUS,FlixBus,Berlin - Passau,,3,,,,2017-02-15
FLIXBUS:042,FLIXBUS,FlixBus,Konstanz-Stuttgart-Berlin,,3,,,,2017-02-15
FLIXBUS:044,FLIXBUS,FlixBus,Berlin - Bremen - Wilhelmshaven,,3,,,,2017-02-15
FLIXBUS:045,FLIXBUS,FlixBus,Berlin - Kempten,,3,,,,2017-02-15
FLIXBUS:047,FLIXBUS,FlixBus,Berlin - Kühlungsborn,,3,,,,2017-02-15
FLIXBUS:049,FLIXBUS,FlixBus,Leipzig - B - Lübeck,,3,,,,2017-02-15
FLIXBUS:050,FLIXBUS,FlixBus,Berlin - HH - Kiel,,3,,,,2017-02-15
FLIXBUS:051,FLIXBUS,FlixBus,Berlin - Harz - Düsseldorf,,3,,,,2017-02-15
FLIXBUS:052,FLIXBUS,FlixBus,Berlin - Halle - Gera,,3,,,,2017-02-15
FLIXBUS:054,FLIXBUS,FlixBus,Berlin - EF - Frankfurt,,3,,,,2017-02-15
FLIXBUS:055,FLIXBUS,FlixBus,Leipzig - KA - Offenburg,,3,,,,2017-02-15
FLIXBUS:056,FLIXBUS,FlixBus,Sauerland - Amsterdam,,3,,,,2017-02-15
FLIXBUS:057,FLIXBUS,FlixBus,Berlin - Szczecin/Stettin,,3,,,,2017-02-15
FLIXBUS:058,FLIXBUS,FlixBus,Duisburg - Berlin,,3,,,,2017-02-15
FLIXBUS:059,FLIXBUS,FlixBus,Berlin-Paderborn,,3,,,,2017-02-15
FLIXBUS:060,FLIXBUS,FlixBus,Berlin - Prag - Wien,,3,,,,2017-02-15
FLIXBUS:062,FLIXBUS,FlixBus,München - Budapest,,3,,,,2017-02-15
FLIXBUS:063,FLIXBUS,FlixBus,Freiburg - RAV - München,,3,,,,2017-02-15
FLIXBUS:064,FLIXBUS,FlixBus,Dresden - Göttingen - Aachen,,3,,,,2017-02-15
FLIXBUS:065,FLIXBUS,FlixBus,Berlin (Alex) - Leipzig,,3,,,,2017-02-15
FLIXBUS:066,FLIXBUS,FlixBus,Hamburg - P - Prag,,3,,,,2017-02-15
FLIXBUS:067,FLIXBUS,FlixBus,Prag - H - Amsterdam/Paris,,3,,,,2017-02-15
FLIXBUS:068,FLIXBUS,FlixBus,Prag - BT - F - Amsterdam,,3,,,,2017-02-15
FLIXBUS:069,FLIXBUS,FlixBus,Kassel - Amsterdam,,3,,,,2017-02-15
FLIXBUS:070,FLIXBUS,FlixBus,Dresden - B - Hamburg,,3,,,,2017-02-15
FLIXBUS:071,FLIXBUS,FlixBus,Köln - Bremen - Rostock/Kiel,,3,,,,2017-02-15
FLIXBUS:072,FLIXBUS,FlixBus,Köln - Hannover- Rostock/Kiel,,3,,,,2017-02-15
FLIXBUS:073,FLIXBUS,FlixBus,Köln - HH - Stockholm,,3,,,,2017-02-15
FLIXBUS:074,FLIXBUS,FlixBus,Düsseldorf - HH - Rostock/Kiel,,3,,,,2017-02-15
FLIXBUS:075,FLIXBUS,FlixBus,Amsterdam - HH - Kiel,,3,,,,2017-02-15
FLIXBUS:076,FLIXBUS,FlixBus,München - Mailand,,3,,,,2017-02-15
FLIXBUS:079,FLIXBUS,FlixBus,Dortmund - Paris,,3,,,,2017-02-15
FLIXBUS:080,FLIXBUS,FlixBus,Dortmund - London,,3,,,,2017-02-15
FLIXBUS:081,FLIXBUS,FlixBus,Berlin - Dortmund - Brüssel,,3,,,,2017-02-15
FLIXBUS:082,FLIXBUS,FlixBus,Kassel - EF- Prag,,3,,,,2017-02-15
FLIXBUS:083,FLIXBUS,FlixBus,München - Prag,,3,,,,2017-02-15
FLIXBUS:084,FLIXBUS,FlixBus,Essen - Nürnberg - Prag,,3,,,,2017-02-15
FLIXBUS:085,FLIXBUS,FlixBus,Hamburg - Karlsruhe,,3,,,,2017-02-15
FLIXBUS:086,FLIXBUS,FlixBus,München (✈) - Salzburg,,3,,,,2017-02-15
FLIXBUS:087,FLIXBUS,FlixBus,München- Bielefeld - Hamburg,,3,,,,2017-02-15
FLIXBUS:090,FLIXBUS,FlixBus,Frankfurt - Paris,,3,,,,2017-02-15
FLIXBUS:091,FLIXBUS,FlixBus,Budapest - M - Paris,,3,,,,2017-02-15
FLIXBUS:095,FLIXBUS,FlixBus,München - Meran,,3,,,,2017-02-15
FLIXBUS:096,FLIXBUS,FlixBus,Graz - Wien,,3,,,,2017-02-15
FLIXBUS:098,FLIXBUS,FlixBus,Mainz - Kiel,,3,,,,2017-02-15
FLIXBUS:099,FLIXBUS,FlixBus,Zürich - Paris,,3,,,,2017-02-15
FLIXBUS:101,FLIXBUS,FlixBus,München - Tübingen - Freiburg,,3,,,,2017-02-15
FLIXBUS:105,FLIXBUS,FlixBus,Leipzig - HH - Oldenburg,,3,,,,2017-02-15
FLIXBUS:106,FLIXBUS,FlixBus,München - Annecy,,3,,,,2017-02-15
FLIXBUS:107,FLIXBUS,FlixBus,Frankfurt - ZÜ- Mailand,,3,,,,2017-02-15
FLIXBUS:108,FLIXBUS,FlixBus,Frankfurt - Basel Euroairport - Zürich,,3,,,,2017-02-15
FLIXBUS:109,FLIXBUS,FlixBus,LU-Mannheim-Nürnberg,,3,,,,2017-02-15
FLIXBUS:110,FLIXBUS,FlixBus,Osnabrück - F - Friedrichshafen,,3,,,,2017-02-15
FLIXBUS:113,FLIXBUS,FlixBus,Saarbrücken - DA - Berlin,,3,,,,2017-02-15
FLIXBUS:115,FLIXBUS,FlixBus,Freiburg - Bayreuth (Uni),,3,,,,2017-02-15
FLIXBUS:117,FLIXBUS,FlixBus,Dortmund  - Konstanz,,3,,,,2017-02-15
FLIXBUS:120,FLIXBUS,FlixBus,Leipzig - MR - Düsseldorf,,3,,,,2017-02-15
FLIXBUS:121,FLIXBUS,FlixBus,München - Dresden - Görlitz,,3,,,,2017-02-15
FLIXBUS:122,FLIXBUS,FlixBus,Frankfurt - Lyon,,3,,,,2017-02-15
FLIXBUS:125,FLIXBUS,FlixBus,Leipzig - B - Rügen,,3,,,,2017-02-15
FLIXBUS:128,FLIXBUS,FlixBus,(Aachen)CGN-F-München,,3,,,,2017-02-15
FLIXBUS:129,FLIXBUS,FlixBus,München - L - Hamburg,,3,,,,2017-02-15
FLIXBUS:131,FLIXBUS,FlixBus,Berlin - H - Meppen,,3,,,,2017-02-15
FLIXBUS:135,FLIXBUS,FlixBus,Berlin - BS - Frankfurt,,3,,,,2017-02-15
FLIXBUS:141,FLIXBUS,FlixBus,Berlin - R - M - Chur,,3,,,,2017-02-15
FLIXBUS:144,FLIXBUS,FlixBus,Berlin - Bremen - Emden (- Norddeich),,3,,,,2017-02-15
FLIXBUS:147,FLIXBUS,FlixBus,Gotha- B - Warnemünde,,3,,,,2017-02-15
FLIXBUS:148,FLIXBUS,FlixBus,Berlin - Ahlbeck (Usedom),,3,,,,2017-02-15
FLIXBUS:149,FLIXBUS,FlixBus,Rostock - Flensburg,,3,,,,2017-02-15
FLIXBUS:150,FLIXBUS,FlixBus,Berlin - HH - Flensburg,,3,,,,2017-02-15
FLIXBUS:151,FLIXBUS,FlixBus,Berlin - Hildesheim,,3,,,,2017-02-15
FLIXBUS:153,FLIXBUS,FlixBus,Berlin - HH - St. Peter-Ording,,3,,,,2017-02-15
FLIXBUS:154,FLIXBUS,FlixBus,Berlin - Erfurt - Düsseldorf,,3,,,,2017-02-15
FLIXBUS:158,FLIXBUS,FlixBus,Berlin - Maastricht,,3,,,,2017-02-15
FLIXBUS:160,FLIXBUS,FlixBus,Dresden - Berlin,,3,,,,2017-02-15
FLIXBUS:161,FLIXBUS,FlixBus,Heidelberg - Wien - Bratislava,,3,,,,2017-02-15
FLIXBUS:164,FLIXBUS,FlixBus,Berlin - BS - Hamburg,,3,,,,2017-02-15
FLIXBUS:167,FLIXBUS,FlixBus,Düsseldorf - H - Prag,,3,,,,2017-02-15
FLIXBUS:168,FLIXBUS,FlixBus,Prag - Bayreuth - Frankfurt,,3,,,,2017-02-15
FLIXBUS:170,FLIXBUS,FlixBus,Dresden - Rügen,,3,,,,2017-02-15
FLIXBUS:173,FLIXBUS,FlixBus,Bremen - HH - Kopenhagen,,3,,,,2017-02-15
FLIXBUS:174,FLIXBUS,FlixBus,Aachen - Rostock,,3,,,,2017-02-15
FLIXBUS:184,FLIXBUS,FlixBus,Tübingen - Prag - Krakow,,3,,,,2017-02-15
FLIXBUS:186,FLIXBUS,FlixBus,München - Bamberg,,3,,,,2017-02-15
FLIXBUS:189,FLIXBUS,FlixBus,Berlin - Augsburg,,3,,,,2017-02-15
FLIXBUS:198,FLIXBUS,FlixBus,Tübingen - Hamburg,,3,,,,2017-02-15
FLIXBUS:199,FLIXBUS,FlixBus,Lörrach - Paris,,3,,,,2017-02-15
FLIXBUS:205,FLIXBUS,FlixBus,Braunschweig - München,,3,,,,2017-02-15
FLIXBUS:206,FLIXBUS,FlixBus,Lörrach - München,,3,,,,2017-02-15
FLIXBUS:207,FLIXBUS,FlixBus,Düsseldorf - Mailand,,3,,,,2017-02-15
FLIXBUS:208,FLIXBUS,FlixBus,Freiburg - Basel Euroairport,,3,,,,2017-02-15
FLIXBUS:210,FLIXBUS,FlixBus,Frankfurt - Innsbruck,,3,,,,2017-02-15
FLIXBUS:215,FLIXBUS,FlixBus,Würzburg - Berlin,,3,,,,2017-02-15
FLIXBUS:217,FLIXBUS,FlixBus,Nordhorn - Offenburg,,3,,,,2017-02-15
FLIXBUS:220,FLIXBUS,FlixBus,Breslau - DD - F - Ludwigshafen,,3,,,,2017-02-15
FLIXBUS:225,FLIXBUS,FlixBus,Leipzig - B - Kühlungsborn,,3,,,,2017-02-15
FLIXBUS:227,FLIXBUS,FlixBus,Dortmund - München,,3,,,,2017-02-15
FLIXBUS:236,FLIXBUS,FlixBus,Essen Hbf - München ZOB,,3,,,,2017-02-15
FLIXBUS:239,FLIXBUS,FlixBus,Bernburg - Berlin - Görlitz,,3,,,,2017-02-15
FLIXBUS:244,FLIXBUS,FlixBus,Berlin - Bremen - Groningen,,3,,,,2017-02-15
FLIXBUS:248,FLIXBUS,FlixBus,Berlin - Zingst,,3,,,,2017-02-15
FLIXBUS:249,FLIXBUS,FlixBus,Hamburg - Stettin,,3,,,,2017-02-15
FLIXBUS:250,FLIXBUS,FlixBus,Berlin - HH - Bremerhaven,,3,,,,2017-02-15
FLIXBUS:260,FLIXBUS,FlixBus,Berlin - Prag - Budapest,,3,,,,2017-02-15
FLIXBUS:267,FLIXBUS,FlixBus,Oldenburg - Prag,,3,,,,2017-02-15
FLIXBUS:270,FLIXBUS,FlixBus,Dresden - Kühlungsborn,,3,,,,2017-02-15
FLIXBUS:274,FLIXBUS,FlixBus,Trier - Schwerin - Greifswald,,3,,,,2017-02-15
FLIXBUS:289,FLIXBUS,FlixBus,Berlin - Amberg,,3,,,,2017-02-15
FLIXBUS:310,FLIXBUS,FlixBus,Bochum-F-M-Passau,,3,,,,2017-02-15
FLIXBUS:313,FLIXBUS,FlixBus,Frankfurt - Berlin,,3,,,,2017-02-15
FLIXBUS:320,FLIXBUS,FlixBus,Dresden - Saarbrücken,,3,,,,2017-02-15
FLIXBUS:338,FLIXBUS,FlixBus,Berlin - Köln KBA,,3,,,,2017-02-15
FLIXBUS:350,FLIXBUS,FlixBus,Berlin - HH - Lübecker Bucht,,3,,,,2017-02-15
